geopoint,count
"33.8015076, -118.1033556",1
"33.8611545, -118.0548956",1
"33.8598305, -118.1037299",1
"33.8607659, -118.0644189",1
"33.86090590000001, -118.0667875",1
"33.8619488, -118.05783",1
"33.8647556, -118.0528459",1
"33.8560731, -118.1685473",1
"33.8344889, -118.221576",1
"33.7917007, -118.2017597",1
"33.7916948, -118.2017381",1
"33.804431, -118.2153901",1
"33.8033309, -118.1168687",1
"33.7918606, -118.1974116",1
"33.7613797, -118.2315173",1
"33.8027381, -118.1967091",1
"33.8062267, -118.2089352",1
"33.8048265, -118.1889257",1
"33.7921232, -118.2080782",1
"33.7733667, -118.1686114",1
"33.7823119, -118.1685627",1
"33.8707677, -118.169532",1
"33.804476, -118.1160353",1
"33.9393869, -118.2143721",1
"33.8054247, -118.1336124",1
"33.7908442, -118.1202458",1
"33.8063557, -118.1945451",1
"33.7911909, -118.1159506",1
"33.8533, -118.234391",1
"33.7256566, -118.0803754",1
"33.805891, -118.195623",1
"33.8033914, -118.1002662",1
"33.8546886, -118.0622333",1
"33.8556439, -118.0946744",1
"33.8553929, -118.0814729",1
"33.8041625, -118.1478381",1
"33.7898134, -118.2176592",1
"33.8512876, -118.1678703",1
"33.7970948, -118.1613183",1
"33.8097225, -118.2179153",1
"33.7916876, -118.2042301",1
"33.8040354, -118.1679914",1
"33.8576174, -118.0619126",1
"33.8052433, -118.1024908",1
"33.8562411, -118.0514973",1
"33.8052636, -118.1052957",1
"33.858569, -118.0526634",1
"33.8566498, -118.0878252",1
"33.8514557, -118.0657545",1
"33.804008, -118.159549",1
"33.8521513, -118.0882802",1
"33.8524297, -118.0724991",1
"33.8533467, -118.0721888",1
"33.8584162, -118.0821256",1
"33.8577551, -118.047241",1
"33.7901718, -118.1278167",1
"33.7751551, -118.159878",1
"33.7908065, -118.1079666",1
"33.7928411, -118.193333",1
"33.8536694, -118.0717012",1
"33.8548523, -118.0521077",1
"33.8051642, -118.1289319",1
"33.8540568, -118.0914047",1
"33.8553083, -118.0972538",1
"33.8747382, -118.2005217",1
"33.7612541, -118.1363662",1
"33.8081917, -118.2118099",1
"33.7427864, -118.1071922",1
"33.7599424, -118.1497998",1
"33.8065804, -118.117704",1
"33.8081739, -118.2145231",1
"33.7645328, -118.1628299",1
"33.8553774, -118.0607875",1
"33.8562384, -118.0815377",1
"33.8558051, -118.098732",1
"33.8027478, -118.1901446",1
"33.7851143, -118.1600097",1
"33.7932289, -118.2020206",1
"33.8508653, -118.0646923",1
"33.8513001, -118.0721419",1
"33.7998396, -118.1905332",1
"33.8075509, -118.113427",1
"33.809083, -118.19054",1
"33.8080319, -118.1698208",1
"33.8082005, -118.1956637",1
"33.8783591, -118.2003875",1
"33.8069603, -118.126253",1
"33.8089708, -118.1858742",1
"33.8068893, -118.1044214",1
"33.7905378, -118.1600115",1
"33.853293, -118.0996093",1
"33.854193, -118.219362",1
"33.8533765, -118.080185",1
"33.7871291, -118.1910831",1
"33.7460991, -118.109471",1
"33.7680883, -118.1787554",1
"33.7921215, -118.2080843",1
"33.7919125, -118.2231945",1
"33.807092, -118.160474",1
"33.7620746, -118.4143171",1
"33.7590991, -118.1327012",1
"33.8462239, -118.1960749",1
"33.7735092, -118.1997255",1
"33.8518917, -118.1855676",1
"33.8234206, -118.1319224",1
"33.8361165, -118.1294769",1
"33.8040284, -118.1304405",1
"33.839977, -118.1702752",1
"33.7825908, -118.1382933",1
"33.8449179, -118.1421098",1
"33.794515, -118.158476",1
"33.8712757, -118.2005047",1
"33.7898649, -118.1576547",1
"33.8768582, -118.2027148",1
"33.7843859, -118.0833383",1
"33.8286579, -118.0720021",1
"33.8099674, -118.1999812",1
"33.8089767, -118.1041673",1
"33.7735281, -118.1588862",1
"33.8699664, -118.1588784",1
"33.7694138, -118.2016938",1
"33.80997680000001, -118.1956199",1
"33.7897081, -118.1908968",1
"33.809821, -118.1849618",1
"33.7741329, -118.1895798",1
"33.8080208, -118.2089409",1
"33.8080097, -118.1948074",1
"33.7916844, -118.1976424",1
"33.8107043, -118.209259",1
"33.8742036, -118.2060857",1
"33.7717051, -118.1938142",1
"33.7951297, -118.1940775",1
"33.92344600000001, -118.275967",1
"33.729622, -118.0706716",1
"33.7625228, -118.1456173",1
"33.8541485, -118.1916323",1
"33.874945, -118.2004087",1
"33.8079589, -118.1871712",1
"33.8712454, -118.2030993",1
"33.8093635, -118.1589209",1
"33.810853, -118.1577156",1
"33.7591183, -118.132024",1
"33.8104037, -118.2153948",1
"33.8104069, -118.2153851",1
"33.8092134, -118.1317205",1
"33.7693535, -118.190785",1
"33.8730263, -118.222966",1
"33.8450761, -118.1278594",1
"33.7896084, -118.1322007",1
"33.8049411, -118.1321469",1
"33.7857661, -118.1318376",1
"33.7840935, -118.1315778",1
"33.8049507, -118.1321607",1
"33.7753343, -118.1316241",1
"33.8500545, -118.1771549",1
"33.8641972, -118.1763348",1
"33.8495803, -118.194662",1
"33.8027061, -118.043972",1
"33.8522064, -118.1945311",1
"33.810818, -118.1945327",1
"33.7920191, -118.1330281",1
"33.8098463, -118.1675349",1
"33.8099951, -118.2197982",1
"33.7633697, -118.1913354",1
"33.7907763, -118.1892618",1
"33.8434016, -118.1598551",1
"33.8062023, -118.1892291",1
"33.7998071, -118.1002808",1
"33.7814046, -118.1937458",1
"33.7538658, -118.1072519",1
"33.8768535, -118.1982118",1
"33.7606043, -118.1269397",1
"33.874618, -118.1967604",1
"33.771144, -118.181169",1
"33.7407375, -118.0986203",1
"33.7652447, -118.1607351",1
"33.7925784, -118.1871996",1
"33.795428, -118.1079175",1
"33.7671771, -118.1937213",1
"33.8025619, -118.1937775",1
"33.741472, -118.1000638",1
"33.8681561, -118.2017871",1
"33.8724304, -118.1882392",1
"33.7705462, -118.2018347",1
"33.7918505, -118.1248474",1
"33.7680961, -118.1491796",1
"33.7918583, -118.1248409",1
"33.7918724, -118.1248632",1
"33.8347554, -118.1884956",1
"33.85311799999999, -118.1896314",1
"33.7898714, -118.1888814",1
"33.7934924, -118.1556826",1
"33.7680872, -118.1513479",1
"33.7698941, -118.1358002",1
"33.7918805, -118.101985",1
"33.7709051, -118.1429889",1
"33.7709758, -118.1886383",1
"33.8042166, -118.1676471",1
"33.8779381, -118.1967749",1
"33.7729181, -118.1676733",1
"33.7918404, -118.1169107",1
"33.783706, -118.1950785",1
"33.792209, -118.1369091",1
"33.755441, -118.139697",1
"33.7630635, -118.1926958",1
"33.8267129, -118.1931791",1
"33.742072, -118.1899263",1
"33.781329, -118.2229867",1
"33.7952969, -118.1937774",1
"33.7853802, -118.1567652",1
"33.8195893, -118.1026788",1
"33.7708126, -118.174193",1
"33.8333151, -118.1305077",1
"33.8322575, -118.1316186",1
"33.8241264, -118.1318721",1
"33.8434088, -118.1598567",1
"33.842694, -118.160968",1
"33.7821333, -118.0421394",1
"33.8491459, -118.1699251",1
"33.7955456, -118.1342285",1
"33.7922042, -118.0973633",1
"33.7936592, -118.2119252",1
"33.8189211, -118.1675608",1
"33.7664459, -118.2003321",1
"33.793493, -118.1545773",1
"33.7934839, -118.1969826",1
"33.8419663, -118.0941567",1
"33.8600645, -118.189865",1
"33.7495811, -118.1153263",1
"33.845954, -118.0660221",1
"33.8468983, -118.0792877",1
"34.0732842, -118.4530227",1
"33.8473177, -118.0759798",1
"33.7611215, -118.1532606",1
"33.7741217, -118.195073",1
"33.8488068, -118.0720984",1
"33.770512, -118.1950868",1
"33.8479234, -118.0762579",1
"34.0327462, -118.2970131",1
"33.8007589, -118.1676672",1
"33.8133786, -118.216882",1
"33.8700592, -118.16774",1
"33.8623522, -118.1897397",1
"33.8582581, -118.1897108",1
"33.79951510000001, -118.0438163",1
"33.8189032, -118.1320976",1
"33.8613698, -118.115216",1
"33.7744395, -118.1666659",1
"33.7957467, -118.1546091",1
"33.7907583, -118.1850327",1
"33.7941662, -118.1310634",1
"33.7479192, -118.1055236",1
"33.768985, -118.1676658",1
"33.7940972, -118.1177102",1
"33.795467, -118.2144257",1
"33.7682139, -118.1220836",1
"33.7617718, -118.1564361",1
"33.7670718, -118.1567854",1
"33.8507573, -118.1665343",1
"33.8633143, -118.1508409",1
"33.8038148, -118.220102",1
"33.7726218, -118.1567385",1
"33.7950039, -118.1452782",1
"33.7807911, -118.156773",1
"33.7931352, -118.1216057",1
"33.7954518, -118.1836918",1
"33.7948797, -118.1426429",1
"33.81184140000001, -118.214129",1
"33.8117121, -118.184968",1
"33.7680935, -118.1557149",1
"33.7953543, -118.1735042",1
"33.7943383, -118.1150741",1
"33.7728634, -118.0783169",1
"33.7971325, -118.2143703",1
"33.8106938, -118.1120972",1
"33.8091253, -118.2100244",1
"33.76676310000001, -118.1962541",1
"33.8019772, -118.1588178",1
"33.7953166, -118.1910911",1
"33.8345013, -118.0816237",1
"33.8125081, -118.0769138",1
"33.8669647, -118.1553534",1
"33.8378469, -118.0662173",1
"33.8387465, -118.0633045",1
"33.8099973, -117.4039425",1
"33.8130911, -118.2183956",1
"33.7744417, -118.1567765",1
"33.859985, -118.1566603",1
"33.8107579, -118.1321283",1
"33.7971437, -118.188247",1
"33.8598413, -118.1657045",1
"33.8229672, -118.1337209",1
"33.847589, -118.1744655",1
"33.8471528, -118.1934844",1
"33.7825035, -118.1339766",1
"33.7843235, -118.1337451",1
"33.8612867, -118.1524382",1
"33.7822537, -118.1519916",1
"33.8080832, -118.1527709",1
"33.7640666, -118.1660294",1
"33.8671505, -118.166469",1
"33.8722512, -118.1664999",1
"33.7658796, -118.1650654",1
"33.8144262, -118.1937449",1
"33.7955388, -118.1019821",1
"33.8123948, -118.0806098",1
"33.8462386, -118.1952067",1
"33.7959655, -118.1056425",1
"33.797493, -118.156511",1
"33.5280396, -117.6871353",1
"33.8120941, -118.1716021",1
"33.8107172, -118.121516",1
"33.7908112, -118.2228848",1
"33.7972998, -118.2173803",1
"33.797133, -118.1683766",1
"33.8160904, -118.1088075",1
"33.8118167, -118.1945555",1
"33.7971132, -118.1861111",1
"33.7971274, -118.1785178",1
"33.8102145, -118.1399623",1
"33.7898562, -118.1553654",1
"33.8125866, -118.0752166",1
"33.8127265, -118.0970214",1
"33.7990937, -118.1945945",1
"33.799084, -118.2119542",1
"33.7989613, -118.2143756",1
"33.7702287, -118.1944189",1
"33.8573859, -118.1918981",1
"33.7986672, -118.172573",1
"33.8240689, -118.3546184",1
"33.7919133, -118.1647143",1
"33.7607386, -118.1546221",1
"33.7962073, -118.1293074",1
"33.7973197, -118.2173688",1
"33.8722952, -118.1567704",1
"33.7971483, -118.1828669",1
"33.815148, -118.1043918",1
"33.8152896, -118.2100264",1
"33.8219355, -118.069041",1
"33.764399, -118.1544393",1
"33.8156322, -118.1586366",1
"33.8134342, -118.1905773",1
"33.7685676, -118.1468512",1
"33.7689439, -118.1598557",1
"33.7806583, -118.1550431",1
"33.7746303, -118.1552681",1
"33.8131304, -118.1130426",1
"33.8131526, -118.1292816",1
"33.8122097, -118.1198275",1
"33.8127845, -118.0953179",1
"33.7638542, -118.1553564",1
"33.8139927, -118.215392",1
"33.8166482, -118.0721527",1
"33.7965446, -118.1530034",1
"33.8792006, -118.1541952",1
"33.8426648, -118.184725",1
"33.8152758, -118.1940184",1
"33.8499896, -118.1893142",1
"33.8153103, -118.1292655",1
"33.8151789, -118.1052366",1
"33.8065722, -118.1536851",1
"33.8153275, -118.171973",1
"33.8152918, -118.2153987",1
"33.8154098, -118.1915189",1
"33.8154913, -118.1221305",1
"33.814931, -118.0751939",1
"33.8156598, -118.1889688",1
"33.8152685, -118.0723042",1
"33.8102748, -118.1538585",1
"33.7751536, -118.1533423",1
"33.8164251, -118.078926",1
"33.8168193, -118.0922217",1
"33.8467776, -118.1796526",1
"33.7629599, -118.1372396",1
"33.7613188, -118.1380244",1
"33.8457168, -118.1697673",1
"33.8430086, -118.2002216",1
"33.7994539, -118.1338141",1
"33.7698853, -118.1350409",1
"33.8395918, -118.134969",1
"33.8183098, -118.0769915",1
"33.7953489, -118.0756723",1
"33.8165926, -118.1117753",1
"33.8163949, -118.1113374",1
"33.8190633, -118.2075433",1
"33.8188677, -118.1104391",1
"33.843642, -118.1516336",1
"33.819165, -118.190454",1
"33.8098159, -118.0730781",1
"33.7770683, -118.0433449",1
"33.7960663, -118.1512342",1
"33.8189236, -118.0972553",1
"33.8669372, -118.1536165",1
"33.8189385, -118.1602259",1
"33.8190821, -118.2125231",1
"33.8193176, -118.1093402",1
"33.8183095, -118.079598",1
"33.817056, -118.183923",1
"33.8006395, -118.0558465",1
"33.8736181, -118.1953918",1
"33.8067486, -118.0727826",1
"33.8204763, -118.1684713",1
"33.8199413, -118.107625",1
"33.8200868, -118.181593",1
"33.8208288, -118.1024235",1
"33.8208671, -118.0752538",1
"33.8208412, -118.1049681",1
"33.820371, -118.0656653",1
"33.7608883, -118.1508369",1
"33.8213737, -118.1667116",1
"33.806748, -118.0726356",1
"33.7747712, -118.0596711",1
"33.7632141, -118.1859613",1
"33.7713087, -118.1959774",1
"33.8199583, -118.1318994",1
"33.7596095, -118.0748442",1
"33.8230055, -118.1068838",1
"33.822944, -118.1249945",1
"33.8224305, -118.1192016",1
"33.8223951, -118.0761478",1
"33.8233775, -118.1055641",1
"33.8647688, -118.1498283",1
"33.7856094, -118.1499982",1
"33.8213997, -118.2119438",1
"33.8222068, -118.1088962",1
"33.8098861, -118.0700192",1
"33.822332, -118.1772213",1
"33.843146, -118.149766",1
"33.7703204, -118.1553701",1
"33.819916, -118.198147",1
"33.7994831, -118.0718359",1
"33.7823343, -118.1511798",1
"33.8251042, -118.1165402",1
"33.8246456, -118.100729",1
"33.8647719, -118.1489587",1
"33.8142568, -118.1069096",1
"33.7847126, -118.1489786",1
"33.825109, -118.1236065",1
"33.8250062, -118.1104509",1
"33.8244831, -118.1846822",1
"33.8457636, -118.1484274",1
"33.8216237, -118.2223214",1
"33.8633188, -118.1498462",1
"33.8155957, -118.0695573",1
"33.8216295, -118.2177742",1
"33.7595815, -118.070766",1
"33.7961593, -118.0698569",1
"33.8221636, -118.19265",1
"33.7835016, -118.1475634",1
"33.8625815, -118.1480504",1
"33.8267124, -118.1806771",1
"33.7607599, -118.1366577",1
"33.8549154, -118.1337968",1
"33.9453285, -118.2823817",1
"33.8551458, -118.1859742",1
"33.7728259, -118.1543707",1
"33.847157, -118.1690021",1
"33.763792, -118.1350537",1
"33.787481, -118.1985197",1
"33.7727024, -118.1271565",1
"33.7726122, -118.1459055",1
"33.8114774, -118.1852057",1
"33.8256965, -118.1211127",1
"33.7779425, -118.0535201",1
"33.7960842, -118.1461842",1
"33.7896717, -118.1460771",1
"33.829102, -118.182494",1
"33.8144212, -118.065376",1
"33.8292421, -118.1887403",1
"33.7644495, -118.1470111",1
"33.8290986, -118.1984654",1
"33.8289459, -118.1806767",1
"33.7875879, -118.148742",1
"33.8203506, -118.189297",1
"33.783683, -118.1478165",1
"33.8277319, -118.1244877",1
"33.8633255, -118.1480096",1
"33.8276533, -118.1838913",1
"33.7602494, -118.1489814",1
"33.8640588, -118.1480559",1
"33.8746665, -118.1783108",1
"33.8747017, -118.1858046",1
"33.8516684, -118.0181492",1
"33.8742588, -118.1596957",1
"33.8663496, -118.188834",1
"33.8484054, -118.1881774",1
"33.787135, -118.1880043",1
"33.7857717, -118.1879981",1
"33.7719647, -118.1993916",1
"33.7880534, -118.1963807",1
"33.6638463, -118.0049689",1
"33.8515399, -118.1973136",1
"33.8446596, -118.1942927",1
"33.8528684, -118.1945212",1
"33.7695545, -118.1720191",1
"33.828738, -118.1135575",1
"33.7768428, -118.1005587",1
"33.7967881, -118.1011411",1
"33.8782069, -118.1859731",1
"33.8774132, -118.1575703",1
"33.8103972, -118.1025357",1
"33.7458376, -118.1191806",1
"33.9026925, -118.2193838",1
"33.87732570000001, -118.1839219",1
"33.8137337, -118.1025203",1
"33.8180693, -118.1026563",1
"33.7747668, -118.1632325",1
"35.2992508, -119.0751789",1
"33.8762864, -118.1775626",1
"33.8745159, -118.2053861",1
"33.7471368, -118.1204907",1
"33.8319301, -118.1045274",1
"33.8799517, -118.2029695",1
"33.7487533, -118.1215645",1
"33.7874948, -118.0991304",1
"33.7848984, -118.0981659",1
"33.8796829, -118.2004173",1
"33.8031344, -118.0990671",1
"33.8302626, -118.0994541",1
"33.8793695, -118.1859493",1
"33.878377, -118.1841931",1
"33.7800856, -118.1010501",1
"33.8783549, -118.2080883",1
"33.8783186, -118.1578792",1
"33.8783358, -118.15566",1
"33.8783711, -118.1842014",1
"33.7836881, -118.1020174",1
"33.7768421, -118.1005447",1
"33.8052995, -118.183934",1
"33.8205647, -118.1897457",1
"33.7777672, -118.1837118",1
"33.7741403, -118.1837257",1
"33.8189374, -118.1601383",1
"33.7958963, -118.1511914",1
"33.8708633, -118.1534794",1
"33.8450158, -118.1990058",1
"33.766173, -118.1870223",1
"33.8744611, -118.1519938",1
"33.69092260000001, -117.8790026",1
"33.7598232, -118.2048701",1
"33.8618928, -118.1840055",1
"33.8242203, -118.1837611",1
"33.7989282, -118.1839301",1
"33.7934808, -118.18394",1
"33.7595514, -118.0975691",1
"33.8577894, -117.9971962",1
"33.8132433, -118.2004863",1
"33.7971315, -118.2006218",1
"33.7753572, -118.1709336",1
"33.7753452, -118.1709323",1
"33.7753452, -118.1556888",1
"33.7826252, -118.20011",1
"33.775285, -118.2006207",1
"33.7717138, -118.2006367",1
"33.7464762, -118.1043824",1
"33.7753574, -118.198042",1
"33.7755419, -118.1890145",1
"33.7755561, -118.189053",1
"33.7753359, -118.155666",1
"34.0570956, -117.7435634",1
"33.80399, -118.1833839",1
"33.8170882, -118.1980747",1
"33.79553569999999, -118.094749",1
"33.8128466, -118.1108625",1
"33.7884792, -118.0956686",1
"33.8220945, -118.0955424",1
"33.7823727, -118.1835951",1
"33.7660623, -118.1836088",1
"33.7735279, -118.1497138",1
"33.8819738, -118.1556828",1
"33.8145611, -118.0972379",1
"27.4118251, -82.3084932",1
"33.8187636, -118.0972519",1
"33.8820709, -118.1818546",1
"33.8273295, -118.0971878",1
"33.7929831, -118.0965364",1
"33.7804762, -118.21381",1
"33.7771569, -118.142636",1
"33.7674835, -118.1825912",1
"33.76392320000001, -118.1936188",1
"33.790021, -118.1253061",1
"34.0864949, -118.0605532",1
"33.8209544, -118.0809241",1
"33.8313843, -118.0819035",1
"33.8110386, -118.0805599",1
"33.8517926, -118.0513652",1
"33.8518132, -118.0508006",1
"33.837324, -118.183431",1
"33.8112203, -118.0870058",1
"33.8106439, -118.0927821",1
"33.7677645, -118.1827992",1
"33.8292499, -118.0907299",1
"34.0852971, -118.3320847",1
"33.7555258, -118.1998542",1
"33.77716150000001, -118.1556863",1
"33.788606, -118.2023676",1
"33.7727531, -118.1304341",1
"33.7726957, -118.1314579",1
"33.7742765, -118.1169432",1
"33.772939, -118.186388",1
"33.8007498, -118.1980832",1
"33.8199152, -118.1981768",1
"33.818924, -118.0964132",1
"33.8192102, -118.1082666",1
"33.78937519999999, -118.1828122",1
"33.7826068, -118.1828592",1
"33.7808329, -118.1828628",1
"33.7787967, -118.1821896",1
"33.8169508, -118.0744614",1
"33.7541542, -118.2005216",1
"33.7444749, -118.1033385",1
"33.8445337, -118.1833013",1
"33.8461739, -118.1870498",1
"33.8471653, -118.1424029",1
"33.7729181, -118.1863639",1
"33.8221531, -118.1862253",1
"33.7971249, -118.1828602",1
"33.8782145, -118.1826212",1
"33.7780105, -118.2017781",1
"33.7771876, -118.1644114",1
"33.7777569, -118.1980385",1
"33.7836514, -118.2026324",1
"33.7774689, -118.1456071",1
"33.7771602, -118.1524287",1
"33.7779505, -118.1835028",1
"33.838002, -118.1822678",1
"33.7898666, -118.1815925",1
"33.7953149, -118.181763",1
"33.7780672, -118.1426333",1
"33.7646504, -118.1921174",1
"33.8542029, -118.1939016",1
"33.7748159, -118.0960847",1
"33.777157, -118.1698336",1
"33.8891777, -118.1513322",1
"33.8446079, -118.1959863",1
"33.8838103, -118.1465792",1
"33.8462001, -118.1975087",1
"33.7777146, -118.1639386",1
"33.8187269, -118.0703682",1
"33.7556345, -117.9887617",1
"33.8893111, -118.1339705",1
"33.7682302, -118.1813879",1
"33.7785173, -118.1825936",1
"34.2390514, -118.4502623",1
"33.9816942, -118.0963479",1
"33.7580976, -118.1155454",1
"33.9542156, -118.0816183",1
"33.8317676, -118.0196786",1
"33.88349960000001, -118.1816888",1
"33.804332, -118.2024195",1
"33.78114, -118.2034799",1
"33.8505834, -118.1813371",1
"33.7782078, -118.1389322",1
"33.77813460000001, -118.159793",1
"33.77777, -118.1813142",1
"33.7775133, -118.2029065",1
"33.8877553, -118.0683664",1
"33.7740024, -118.1806087",1
"33.7809217, -118.2452177",1
"33.7880538, -118.1867072",1
"33.8465893, -118.2050855",1
"33.7729754, -118.1993911",1
"33.7837769, -118.2154697",1
"33.8339804, -118.2161387",1
"33.7771138, -118.0971477",1
"33.7971491, -118.2035069",1
"33.8139975, -118.2143829",1
"33.8748243, -118.0565695",1
"33.7644631, -118.1933366",1
"33.7656767, -118.1815029",1
